Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Доставленные баллы на Контрольная работа 1;Контрольная работа 1;Присутствие на Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Доставленные баллы на Контрольная работа 2;Контрольная работа 2;Присутствие на Контрольная работа 2
0;0.79;0.02;0.1111111111111111;0.13322669875978965;0.0;17.7;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;0.0
1;0.21;0.045;0.4444444444444444;0.15140427275531454;0.0;11.0;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1;0.79;0.0;0.0;0.0;0.0;2.0;1.0;0.8;0.087;0.36363636363636365;0.1295481351998455;0.0;0.0;1.0
0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;1.1;0.27;0.18181818181818182;0.5190823950765198;0.0;24.0;0.0
0;0.86;0.01;0.1111111111111111;0.0656626513967031;0.0;33.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;13.0;0.0
1;0.36;0.005;0.1111111111111111;0.03283132569835155;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;3.0;1.0
1;0.57;0.02;0.1111111111111111;0.1313253027934062;0.0;0.0;1.0;0.9;0.15;0.2727272727272727;0.2270015364056094;0.0;5.0;1.0
1;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;10.0;0.0
1;1.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.04;0.09090909090909091;0.1008895717358264;0.0;15.0;1.0
0;0.93;0.21;0.8888888888888888;0.4571302815171683;0.0;14.0;0.0;0.8;0.255;0.8181818181818182;0.4392904673923317;0.0;31.0;1.0
0;1.0;0.07;0.4444444444444444;0.2343092690715964;0.0;13.0;1.0;0.8;0.16;0.2727272727272727;0.35015301892271405;0.0;11.0;1.0
0;0.86;0.02;0.1111111111111111;0.9199022655761481;0.0;14.0;1.0;1.0;0.3;0.8181818181818182;0.4864718976232278;0.0;29.0;1.0
1;0.43;0.0;0.0;0.0;0.0;5.0;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1;0.86;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.08;0.18181818181818182;0.14104872537477217;0.0;19.0;1.0
0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;41.0;1.0
0;0.21;0.11100000000000002;0.4444444444444444;0.3486392057337326;0.0;20.0;1.0;0.2;0.0;0.0;0.0;0.0;35.0;1.0
1;0.86;0.105;0.4444444444444444;0.31342024607025243;0.0;15.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
0;0.79;0.175;0.7777777777777777;0.4075142151937012;0.01;33.0;1.0;0.8;0.215;0.2727272727272727;0.5017320068032922;0.0;27.0;1.0
1;0.93;0.09300000000000001;0.6666666666666666;0.2453066198469379;0.0;14.0;0.0;0.8;0.1;0.09090909090909091;0.252223929339566;0.0;3.0;1.0
0;0.86;0.01;0.1111111111111111;0.0656626513967031;0.0;21.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;19.0;1.0
0;0.86;0.0;0.0;0.0;0.0;25.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;40.0;0.0
0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;1.0
0;0.93;0.02;0.1111111111111111;0.1313253027934062;0.0;17.0;1.0;0.6;0.26;0.2727272727272727;0.457555973847607;0.0;23.0;1.0
0;0.79;0.17800000000000002;0.7777777777777777;0.4423018521640048;0.0;20.0;1.0;1.0;0.235;0.8181818181818182;0.44374406642085923;0.0;16.0;1.0
0;0.93;0.0;0.0;0.0;0.0;30.0;1.0;0.9;0.15;0.09090909090909091;0.3783358940093491;0.0;31.0;1.0
0;0.64;0.06;0.3333333333333333;0.232461860990522;0.0;27.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;41.0;1.0
0;0.93;0.0925;0.4444444444444444;0.27517665286968757;0.0;6.5;1.0;0.7;0.2425;0.36363636363636365;0.44106009355909415;0.0;23.0;1.0
0;0.93;0.0;0.0;0.0;0.0;34.0;1.0;0.8;0.19;0.09090909090909091;0.4792254657451755;0.0;32.0;0.0
0;0.86;0.04;0.2222222222222222;0.20344828426180345;0.0;16.0;1.0;1.0;0.16;0.09090909090909091;0.4035582869433056;0.0;26.0;0.0
1;0.79;0.0;0.0;0.0;0.0;8.0;1.0;0.3;0.0;0.0;0.0;0.0;2.0;1.0
0;0.86;0.0;0.0;0.0;0.0;31.0;1.0;0.7;0.2;0.09090909090909091;0.504447858679132;0.0;37.0;1.0
1;1.0;0.0;0.0;0.0;0.0;17.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.01;0.1111111111111111;0.0656626513967031;0.0;35.0;1.0;1.0;0.24;0.4545454545454546;0.49705628160430404;0.0;36.0;0.0
1;0.71;0.03;0.1111111111111111;0.19698795419010928;0.0;5.9;1.0;1.0;0.12;0.09090909090909091;0.30266871520747923;0.0;0.0;0.0
1;0.64;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.03;0.09090909090909091;0.07566717880186981;0.0;9.0;0.0
1;0.86;0.01;0.1111111111111111;0.14285714285714288;0.0;12.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.06;0.3333333333333333;0.21175568799875846;0.07;35.0;1.0;1.1;0.25;0.4545454545454546;0.49629941654904763;0.0;40.0;0.0
1;0.93;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;4.0;1.0
0;1.0;0.03;0.1111111111111111;0.19698795419010928;0.0;35.0;1.0;1.0;0.22;0.18181818181818182;0.502379969888262;0.0;24.0;0.0
0;1.0;0.12100000000000001;0.5555555555555556;0.3120968224115012;0.0;17.0;1.0;1.0;0.195;0.2727272727272727;0.45136809366314096;0.0;32.0;1.0
0;0.86;0.095;0.4444444444444444;0.28051096973045536;0.0;13.0;1.0;0.7;0.23199999999999998;0.2727272727272727;0.500248044425036;0.0;17.3;1.0
1;0.93;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.04;0.09090909090909091;0.1008895717358264;0.0;0.0;0.0
0;0.93;0.0;0.0;0.0;0.0;31.0;1.0;0.9;0.215;0.18181818181818182;0.46587001795960453;0.0;28.0;1.0
0;1.0;0.0;0.0;0.0;0.0;27.0;1.0;1.0;0.215;0.18181818181818182;0.46587001795960453;0.0;39.0;1.0
1;0.79;0.0;0.0;0.0;0.0;0.0;1.0;0.7;0.16;0.18181818181818182;0.35212943924269896;0.0;2.0;1.0
0;0.5;0.0;0.0;0.0;0.0;14.0;1.0;0.8;0.15;0.09090909090909091;0.3783358940093491;0.0;23.0;1.0
0;0.86;0.01;0.1111111111111111;0.5902338266368274;0.0;25.0;0.0;0.8;0.22;0.2727272727272727;0.47540880624140397;0.0;30.0;0.0
1;0.86;0.0;0.0;0.0;0.0;17.0;1.0;0.6;0.15;0.09090909090909091;0.3783358940093491;0.0;18.0;1.0
0;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;29.5;1.0;0.9;0.22;0.18181818181818182;0.502379969888262;0.0;42.0;0.0
0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.3;0.8181818181818182;0.4864718976232278;0.0;23.0;1.0
0;0.57;0.0;0.0;0.7879518167604371;0.0;31.0;1.0;0.4;0.2;0.09090909090909091;0.504447858679132;0.0;27.0;1.0
1;0.36;0.04;0.1111111111111111;0.2626506055868124;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0
0;1.0;0.052000000000000005;0.3333333333333333;0.18879201779863017;0.0;4.0;1.0;0.9;0.218;0.2727272727272727;0.4548557570916438;0.0;30.0;1.0
1;0.64;0.0;0.0;0.0;0.0;0.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;35.0;1.0
1;1.0;0.0;0.0;0.0;0.0;18.0;1.0;0.6;0.0;0.0;0.0;0.0;6.0;1.0
0;1.0;0.0;0.0;0.0;0.0;28.0;0.0;1.0;0.24;0.4545454545454546;0.49705628160430404;0.0;30.0;0.0
0;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9;0.21;0.18181818181818182;0.502782725469095;0.0;30.0;0.0
1;0.5;0.01;0.1111111111111111;0.0656626513967031;0.0;15.0;1.0;0.7;0.0;0.0;0.0;0.0;7.0;1.0
0;0.93;0.01;0.1111111111111111;0.0656626513967031;0.0;30.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;37.0;1.0
1;0.5;0.0;0.0;0.5909638625703278;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;1.0
1;0.64;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.93;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;1.0
0;0.93;0.02;0.1111111111111111;0.5967720007888719;0.0;13.0;1.0;1.1;0.27;0.18181818181818182;0.5190823950765198;0.0;42.0;0.0
0;0.36;0.0;0.0;0.0;0.0;21.7;1.0;0.9;0.2;0.18181818181818182;0.4522161547105844;0.0;30.0;0.0
0;0.86;0.0;0.0;0.0;0.0;22.0;1.0;0.6;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;1.0
1;0.86;0.02;0.1111111111111111;0.1313253027934062;0.0;13.0;1.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
1;0.64;0.0;0.0;0.0;0.0;18.0;1.0;0.4;0.04;0.09090909090909091;0.1008895717358264;0.0;4.0;1.0
0;0.86;0.0;0.0;0.0;0.0;16.0;1.0;0.8;0.2;0.18181818181818182;0.4401617990533737;0.0;36.0;1.0
0;1.0;0.0;0.0;0.0;0.0;27.0;1.0;1.0;0.23;0.18181818181818182;0.5032426228673008;0.0;41.5;1.0
0;0.93;0.02;0.2222222222222222;0.08971226080325133;0.0;29.0;1.0;0.9;0.26;0.36363636363636365;0.4982184442419507;0.0;34.0;0.0
0;0.64;0.0;0.0;0.0;0.0;31.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;1.0
0;1.0;0.0;0.0;0.0;0.0;34.0;1.0;0.9;0.225;0.18181818181818182;0.4907772389847322;0.0;40.0;1.0
0;0.86;0.02;0.1111111111111111;0.1313253027934062;0.0;22.0;1.0;1.0;0.21;0.36363636363636365;0.4488142958559921;0.0;34.0;1.0
0;1.0;0.0;0.0;0.0;0.0;17.0;1.0;0.9;0.175;0.18181818181818182;0.3666722747260857;0.0;27.0;1.0
0;1.0;0.0;0.0;0.9849397709505465;0.0;21.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;20.0;1.0
1;0.86;0.027999999999999997;0.2222222222222222;0.13815188828550143;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;24.0;1.0;0.9;0.21;0.18181818181818182;0.45342947425897584;0.0;32.0;1.0
0;1.0;0.13;0.6666666666666666;0.331796784289663;0.0;23.0;1.0;0.7;0.12;0.09090909090909091;0.30266871520747923;0.0;14.0;1.0
1;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;26.0;1.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
1;0.36;0.0;0.0;0.0;0.0;6.0;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
0;0.86;0.02;0.1111111111111111;0.1313253027934062;0.0;31.0;1.0;0.6;0.17;0.09090909090909091;0.4287806798772622;0.0;20.0;0.0
0;1.0;0.02;0.1111111111111111;0.1313253027934062;0.0;35.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;39.0;1.0
0;0.86;0.0;0.0;0.0;0.0;17.0;1.0;1.0;0.27;0.8181818181818182;0.36144985932999035;0.0;17.0;1.0
0;1.0;0.01;0.1111111111111111;0.20344828426180345;0.0;21.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;19.0;0.0
0;0.79;0.03;0.1111111111111111;0.19698795419010928;0.0;28.0;1.0;1.0;0.28;0.8181818181818182;0.36376252405312454;0.0;44.0;1.0
0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.9;0.17;0.09090909090909091;0.4287806798772622;0.0;24.0;1.0
0;0.93;0.0;0.0;0.9192771195538434;0.0;21.0;1.0;0.6;0.2;0.09090909090909091;0.504447858679132;0.0;20.0;1.0
1;0.57;0.0;0.0;0.0;0.0;23.7;1.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0
0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;1.0
0;0.93;0.065;0.2222222222222222;0.33642097801219245;0.0;29.5;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;9.0;1.0
0;0.79;0.05;0.2222222222222222;0.22934978137994477;0.0;35.0;1.0;0.9;0.22;0.18181818181818182;0.502379969888262;0.0;9.0;1.0
0;0.93;0.02;0.1111111111111111;0.1313253027934062;0.0;29.0;1.0;1.0;0.15;0.18181818181818182;0.35171860088177664;0.0;30.0;1.0
0;0.93;0.01;0.1111111111111111;0.0656626513967031;0.0;30.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;40.0;1.0
0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;36.0;0.0
1;0.71;0.0;0.0;0.0;0.0;2.0;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
0;0.93;0.0;0.0;0.0;0.0;30.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;33.0;1.0
0;1.0;0.09;0.4444444444444444;0.2664533975195793;0.0;7.0;1.0;0.9;0.263;0.36363636363636365;0.5028235583723197;0.0;25.0;1.0
0;1.0;0.165;0.7777777777777777;0.37289217902411126;0.0;22.0;1.0;0.8;0.13;0.2727272727272727;0.251189984944131;0.0;35.5;1.0
1;0.5;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.04;0.2727272727272727;0.0569093936147904;0.0;5.0;1.0
1;0.86;0.0;0.0;0.0;0.0;15.0;1.0;0.7;0.05;0.09090909090909091;0.126111964669783;0.0;31.0;1.0
1;0.79;0.0;0.0;0.0;0.0;11.0;0.0;0.6;0.0;0.0;0.0;0.0;14.0;0.0
1;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.79;0.0;0.0;0.0;0.0;27.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;1.0
0;0.43;0.0;0.0;0.0;0.0;27.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;30.0;0.0
0;1.0;0.0;0.0;0.0;0.0;35.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;42.0;0.0
0;0.79;0.0;0.0;0.0;0.0;11.0;1.0;0.4;0.18;0.36363636363636365;0.37348967151589324;0.0;32.0;1.0
1;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.09090909090909091;0.504447858679132;0.0;7.0;1.0
0;0.64;0.0;0.0;0.0;0.0;22.0;1.0;0.5;0.2;0.09090909090909091;0.504447858679132;0.0;28.0;1.0
0;0.93;0.01;0.1111111111111111;0.0656626513967031;0.0;19.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;19.0;0.0
1;0.57;0.0;0.0;0.19698795419010928;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.93;0.0;0.0;0.0;0.0;17.0;1.0;0.9;0.18;0.09090909090909091;0.4540030728112188;0.0;0.0;0.0
1;0.79;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;28.0;0.0
0;1.0;0.0925;0.4444444444444444;0.27517665286968757;0.0;13.0;1.0;0.9;0.2575;0.36363636363636365;0.4782401459019055;0.0;28.0;1.0
1;0.86;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0;1.0;0.01;0.1111111111111111;0.0656626513967031;0.0;30.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;31.0;1.0
1;0.86;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.03;0.09090909090909091;0.07566717880186981;0.0;6.0;1.0
0;0.57;0.0;0.0;0.0;0.0;26.0;1.0;0.6;0.21;0.4545454545454546;0.37279221120322803;0.0;30.0;1.0
0;0.86;0.0;0.0;0.0;0.0;30.0;1.0;1.0;0.3;0.8181818181818182;0.4864718976232278;0.0;23.0;1.0
1;0.93;0.02;0.1111111111111111;0.1313253027934062;0.0;0.0;0.0;0.6;0.06;0.18181818181818182;0.10861880696196233;0.0;8.0;1.0
1;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;0.0;1.0;0.8;0.16;0.09090909090909091;0.4035582869433056;0.0;30.0;1.0
0;0.79;0.0;0.0;0.0;0.0;20.0;0.0;0.7;0.2;0.09090909090909091;0.504447858679132;0.0;30.0;1.0
0;0.71;0.02;0.1111111111111111;0.7901375402844936;0.0;19.0;1.0;1.0;0.13;0.09090909090909091;0.32789110814143585;0.0;39.0;1.0
0;0.79;0.04;0.2222222222222222;0.17942452160650266;0.0;34.0;1.0;1.0;0.215;0.2727272727272727;0.44995646207879725;0.0;39.0;0.0
1;0.86;0.0;0.0;0.0;0.0;4.5;1.0;0.3;0.0;0.0;0.0;0.0;1.0;1.0
1;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.86;0.0;0.0;0.0;0.0;35.0;1.0;0.5;0.15;0.09090909090909091;0.3783358940093491;0.0;11.0;0.0
0;0.86;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;1.0
1;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.64;0.04;0.3333333333333333;0.15164139783836436;0.0;14.0;1.0;0.4;0.0;0.0;0.0;0.0;26.0;1.0
1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.03;0.2222222222222222;0.14285714285714288;0.0;25.0;1.0;1.0;0.12;0.18181818181818182;0.25268210215922476;0.0;42.0;1.0
1;1.0;0.0;0.0;0.0;0.0;14.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;26.0;1.0
0;0.86;0.02;0.1111111111111111;0.1313253027934062;0.0;22.0;1.0;0.7;0.27;0.2727272727272727;0.48163304415272984;0.0;35.0;1.0
1;0.79;0.13;0.6666666666666666;0.3247923696106277;0.0;6.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.05;0.4444444444444444;0.1581366054175337;0.0;0.0;0.0;0.9;0.24;0.8181818181818182;0.36120977304688745;0.0;23.0;1.0
0;1.0;0.01;0.1111111111111111;0.6555312229393404;0.0;17.0;1.0;0.8;0.05;0.0;0.18364391619977452;0.02;45.0;1.0
1;0.43;0.0;0.0;0.0;0.0;3.0;1.0;0.4;0.0;0.0;0.0;0.0;8.0;1.0
0;0.93;0.02;0.1111111111111111;0.1313253027934062;0.0;13.0;1.0;0.7;0.16;0.09090909090909091;0.4035582869433056;0.0;32.0;1.0
1;0.79;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.15;0.18181818181818182;0.3052373783649688;0.0;11.0;0.0
1;0.93;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;27.0;0.0
0;0.64;0.01;0.1111111111111111;0.0656626513967031;0.0;12.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;30.0;1.0
1;0.93;0.0;0.0;0.0;0.0;8.0;1.0;0.8;0.09;0.09090909090909091;0.2270015364056094;0.0;11.0;1.0
1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.05;0.09090909090909091;0.126111964669783;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;23.0;1.0;0.9;0.23;0.18181818181818182;0.5032426228673008;0.0;37.0;1.0
0;0.86;0.065;0.2222222222222222;0.3152491178792674;0.0;18.0;1.0;1.0;0.18;0.09090909090909091;0.4540030728112188;0.0;24.0;1.0
0;1.0;0.0;0.0;0.19698795419010928;0.0;21.0;1.0;0.7;0.2;0.09090909090909091;0.504447858679132;0.0;20.0;1.0
0;1.0;0.0;0.0;0.0;0.0;31.0;1.0;0.6;0.18;0.09090909090909091;0.4540030728112188;0.0;29.0;1.0
0;0.71;0.0;0.0;0.0;0.0;29.0;1.0;0.9;0.17;0.18181818181818182;0.4020507260346811;0.0;45.0;1.0
1;0.93;0.01;0.1111111111111111;0.0656626513967031;0.0;28.0;1.0;1.1;0.0;0.0;0.0;0.0;16.0;0.0
0;1.0;0.0;0.0;0.0;0.0;30.0;1.0;0.9;0.22;0.18181818181818182;0.47831949959545955;0.0;42.0;1.0
0;0.93;0.0;0.0;0.0;0.0;30.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;41.0;1.0
0;0.93;0.0;0.0;0.0;0.05;13.0;1.0;0.9;0.215;0.18181818181818182;0.5024231377148174;0.0;24.0;1.0
0;1.0;0.0;0.0;0.0;0.0;27.0;1.0;0.8;0.09;0.09090909090909091;0.2270015364056094;0.0;31.0;0.0
0;0.79;0.0;0.0;0.656626513967031;0.0;22.0;1.0;1.0;0.23;0.36363636363636365;0.4990882902937106;0.0;37.0;1.0
0;0.79;0.0;0.0;0.0;0.0;27.0;1.0;0.8;0.2;0.09090909090909091;0.45798405985436386;0.005;43.0;1.0
0;1.0;0.01;0.1111111111111111;0.0656626513967031;0.0;0.0;1.0;1.0;0.15;0.09090909090909091;0.3783358940093491;0.0;45.0;1.0
1;0.5;0.0;0.0;0.9849397709505465;0.0;16.0;1.0;0.4;0.13;0.09090909090909091;0.32789110814143585;0.0;15.0;1.0
1;0.71;0.01;0.1111111111111111;0.0656626513967031;0.0;0.0;0.0;0.7;0.05;0.09090909090909091;0.126111964669783;0.0;0.0;1.0
0;0.71;0.0;0.0;0.0;0.0;26.0;1.0;1.1;0.21;0.18181818181818182;0.502782725469095;0.0;24.0;0.0
0;1.0;0.02;0.1111111111111111;0.1313253027934062;0.0;24.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;31.0;1.0
0;0.71;0.0;0.0;0.0;0.0;29.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;37.0;1.0
1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
