Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Доставленные баллы на Контрольная работа 1;Контрольная работа 1;Присутствие на Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Доставленные баллы на Контрольная работа 2;Контрольная работа 2;Присутствие на Контрольная работа 2
0;0.86;0.0;0.0;0.0;0.0;28.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;31.0;0.0
0;1.0;0.0;0.0;0.0;0.0;33.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;36.0;1.0
0;0.71;0.02;0.1111111111111111;0.1313253027934062;0.0;19.0;1.0;0.8;0.24;0.2727272727272727;0.4998409324211767;0.0;16.0;1.0
1;0.57;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1;1.0;0.04;0.2222222222222222;0.17942452160650266;0.0;34.0;1.0;1.1;0.18;0.18181818181818182;0.3083477978955968;0.0;0.0;0.0
1;0.86;0.0;0.0;0.0;0.0;14.0;1.0;0.7;0.0;0.0;0.0;0.0;5.0;1.0
1;0.36;0.0;0.0;0.0;0.0;11.0;1.0;1.0;0.25;0.18181818181818182;0.5087289639416146;0.0;9.0;1.0
1;0.29;0.0;0.0;0.0;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;1.0
0;0.93;0.0;0.0;0.0;0.0;20.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;21.0;1.0
1;0.93;0.01;0.1111111111111111;0.0656626513967031;0.0;8.0;1.0;0.9;0.0;0.0;0.0;0.0;10.0;1.0
0;1.0;0.09;0.4444444444444444;0.30705042828064855;0.0;1.5;1.0;0.9;0.235;0.2727272727272727;0.4873478758687849;0.0;28.0;1.0
1;1.0;0.0;0.0;0.0;0.0;14.0;1.0;1.0;0.08;0.09090909090909091;0.2017791434716528;0.0;7.0;1.0
0;0.93;0.04;0.4444444444444444;0.11746092168471971;0.01;35.0;1.0;1.0;0.26;0.6363636363636364;0.4926150595547415;0.0;34.0;0.0
0;0.86;0.0;0.0;0.0;0.0;17.0;1.0;1.0;0.19;0.18181818181818182;0.42715906418490074;0.0;25.0;1.0
0;1.0;0.0;0.0;0.0;0.0;26.0;1.0;1.0;0.24;0.4545454545454546;0.49705628160430404;0.0;31.0;0.0
1;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.93;0.0;0.0;0.0;0.0;26.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;23.0;1.0
0;0.5;0.0;0.0;0.0;0.0;30.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;1.0
1;0.79;0.0;0.0;0.0;0.0;16.0;1.0;0.5;0.0;0.0;0.0;0.0;18.0;1.0
1;0.86;0.01;0.1111111111111111;0.0656626513967031;0.0;20.0;1.0;0.6;0.02;0.09090909090909091;0.0504447858679132;0.0;17.0;1.0
1;0.93;0.087;0.5555555555555556;0.25337616819650854;0.0;11.0;0.0;0.8;0.17;0.09090909090909091;0.4287806798772622;0.0;15.5;1.0
0;0.93;0.0;0.0;0.0;0.0;35.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;1.0
1;0.86;0.08;0.4444444444444444;0.3322296569907492;0.0;0.0;1.0;0.8;0.135;0.18181818181818182;0.3269859092670131;0.0;0.0;1.0
1;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;0.0;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
1;0.5;0.025;0.2222222222222222;0.13322669875978965;0.0;0.0;0.0;0.6;0.03;0.36363636363636365;0.0348497439818599;0.0;0.0;1.0
0;0.86;0.0;0.0;0.0;0.0;15.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;44.0;1.0
0;0.93;0.0;0.0;0.0;0.0;35.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;1.0
0;1.0;0.09;0.4444444444444444;0.2664533975195793;0.0;7.0;1.0;0.6;0.26;0.36363636363636365;0.48444665991847946;0.0;34.0;1.0
0;0.93;0.0;0.0;0.0;0.0;30.0;1.0;0.4;0.2;0.09090909090909091;0.504447858679132;0.0;44.0;1.0
0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;1.0;0.19;0.18181818181818182;0.42715906418490074;0.0;28.0;1.0
0;1.0;0.01;0.1111111111111111;0.0656626513967031;0.0;25.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;37.0;1.0
0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.225;0.18181818181818182;0.4907772389847322;0.0;35.0;1.0
0;0.93;0.0;0.0;0.0;0.0;34.5;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;31.0;1.0
1;0.29;0.0;0.0;0.0;0.0;24.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
0;0.86;0.0;0.0;0.0;0.0;24.0;1.0;0.7;0.16;0.18181818181818182;0.35212943924269896;0.0;22.0;1.0
1;0.93;0.06;0.2222222222222222;1.0;0.0;0.0;1.0;1.1;0.26;0.18181818181818182;0.4797682242645275;0.0;0.0;0.0
0;0.86;0.0;0.0;0.0;0.0;12.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;40.0;1.0
0;1.0;0.133;0.5555555555555556;0.34602410581506665;0.0;26.0;1.0;0.9;0.19;0.18181818181818182;0.4524079478151475;0.0;30.0;1.0
0;1.0;0.0;0.0;0.0;0.0;26.0;1.0;1.0;0.17;0.09090909090909091;0.4287806798772622;0.0;24.0;1.0
0;0.79;0.0;0.0;0.5909638625703278;0.0;25.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;38.0;1.0
1;0.57;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.93;0.075;0.4444444444444444;0.23230724716497622;0.0;4.0;1.0;1.0;0.255;0.36363636363636365;0.47960606413066853;0.0;39.0;1.0
1;0.21;0.0;0.0;0.0;0.0;6.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;24.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;38.0;1.0
0;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;18.0;1.0;0.9;0.2;0.2727272727272727;0.45067887154884484;0.0;38.0;1.0
1;0.86;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.02;0.1111111111111111;0.1313253027934062;0.0;13.0;1.0;1.1;0.18;0.09090909090909091;0.4540030728112188;0.0;24.0;0.0
1;1.0;0.0;0.0;0.39397590838021856;0.0;4.0;1.0;0.9;0.17;0.09090909090909091;0.4287806798772622;0.0;12.0;1.0
0;1.0;0.08;0.3333333333333333;0.34245449193389593;0.0;29.5;1.0;1.1;0.31;0.36363636363636365;0.47192904171627853;0.0;8.0;0.0
1;0.93;0.06;0.2222222222222222;0.28571428571428575;0.0;11.8;1.0;1.1;0.26;0.18181818181818182;0.4797682242645275;0.0;0.0;0.0
0;1.0;0.04;0.1111111111111111;0.2626506055868124;0.0;0.0;0.0;0.9;0.55;0.18181818181818182;1.0;0.0;39.0;0.0
1;0.86;0.08;0.5555555555555556;0.23492184336943941;0.0;0.0;0.0;0.4;0.02;0.09090909090909091;0.0504447858679132;0.0;0.0;0.0
0;1.0;0.14;0.6666666666666666;0.4498410820919797;0.0;18.0;1.0;0.9;0.26;0.2727272727272727;0.5049841227217242;0.0;37.0;1.0
1;0.86;0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0
1;0.79;0.01;0.1111111111111111;0.0656626513967031;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.19;0.09090909090909091;0.4792254657451755;0.0;40.0;0.0
1;1.0;0.0625;0.4444444444444444;0.35661429700262204;0.0;0.0;1.0;1.0;0.025;0.09090909090909091;0.0630559823348915;0.0;2.0;1.0
0;0.79;0.02;0.1111111111111111;0.1313253027934062;0.07;35.0;1.0;0.5;0.14;0.18181818181818182;0.3265655760682521;0.0;18.0;0.0
1;0.79;0.0;0.0;0.0;0.0;6.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.02;0.1111111111111111;0.1313253027934062;0.0;28.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;26.0;0.0
0;1.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.22;0.18181818181818182;0.47831949959545955;0.0;34.0;1.0
1;0.93;0.0;0.0;0.0;0.0;20.0;0.0;0.8;0.1;0.09090909090909091;0.252223929339566;0.0;25.0;1.0
0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;44.0;1.0
1;1.0;0.0;0.0;0.0;0.0;12.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;16.0;0.0
0;1.0;0.065;0.2222222222222222;0.3152491178792674;0.0;23.6;1.0;1.0;0.23;0.18181818181818182;0.5032426228673008;0.0;22.0;1.0
0;0.79;0.01;0.1111111111111111;0.3950687701422468;0.0;16.0;1.0;1.0;0.17;0.09090909090909091;0.4287806798772622;0.0;23.0;1.0
0;1.0;0.01;0.1111111111111111;0.2664533975195793;0.0;18.0;1.0;1.1;0.22;0.2727272727272727;0.5009966355418406;0.0;21.0;0.0
0;1.0;0.0;0.0;0.0;0.0;35.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;39.0;1.0
0;1.0;0.09;0.4444444444444444;0.2664533975195793;0.0;6.0;1.0;0.8;0.21;0.18181818181818182;0.4822666394858011;0.0;29.0;1.0
0;1.0;0.055;0.3333333333333333;0.21827276711105478;0.0;33.0;1.0;1.0;0.26;0.36363636363636365;0.4982184442419507;0.0;36.0;1.0
0;0.93;0.0;0.0;0.0;0.0;35.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;38.0;0.0
1;0.79;0.0;0.0;0.0;0.0;2.0;1.0;0.8;0.065;0.18181818181818182;0.11400917284448676;0.0;0.0;0.0
1;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.9;0.155;0.18181818181818182;0.31747350759731247;0.0;30.0;1.0
0;0.86;0.0;0.0;0.0;0.0;25.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;40.0;0.0
0;1.0;0.0;0.0;0.0;0.0;35.0;1.0;0.9;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;1.0
0;0.93;0.0;0.0;0.0;0.0;24.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;0.0
0;0.79;0.03;0.1111111111111111;0.19698795419010928;0.0;23.6;1.0;0.9;0.22;0.18181818181818182;0.502379969888262;0.0;45.0;0.0
0;1.0;0.15;0.6666666666666666;0.38920471532862083;0.0;28.0;1.0;0.8;0.14;0.18181818181818182;0.30228631617265056;0.0;23.0;1.0
1;0.93;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;24.0;0.0
0;0.64;0.0;0.0;0.39397590838021856;0.0;22.0;1.0;0.3;0.16;0.09090909090909091;0.4035582869433056;0.0;10.0;1.0
0;0.93;0.01;0.1111111111111111;0.8517604311868868;0.0;18.0;1.0;1.1;0.14;0.18181818181818182;0.30228631617265056;0.0;35.0;0.0
1;0.93;0.0;0.0;0.0;0.0;14.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
0;0.79;0.0;0.0;0.0;0.0;31.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;0.0
1;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;8.0;1.0;0.8;0.27;0.4545454545454546;0.38396199430412525;0.03;0.0;1.0
0;1.0;0.01;0.1111111111111111;0.988435575271159;0.0;31.0;1.0;1.1;0.27;0.2727272727272727;0.4930257922110383;0.0;36.0;0.0
0;0.86;0.02;0.1111111111111111;0.1313253027934062;0.0;32.0;0.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;0.0
1;1.0;0.0;0.0;0.0;0.0;24.0;1.0;1.0;0.14;0.09090909090909091;0.35311350107539247;0.0;10.0;0.0
1;1.0;0.02;0.2222222222222222;0.331796784289663;0.0;13.0;1.0;1.0;0.11;0.18181818181818182;0.251189984944131;0.0;23.0;1.0
0;1.0;0.01;0.1111111111111111;0.0656626513967031;0.0;24.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;34.0;1.0
0;0.93;0.03;0.3333333333333333;0.10587784399937923;0.0;18.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;37.0;1.0
1;0.57;0.02;0.1111111111111111;0.1313253027934062;0.0;8.0;1.0;0.5;0.225;0.18181818181818182;0.5114449254793433;0.05;19.0;1.0
1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1;0.93;0.08;0.2222222222222222;0.4068965685236069;0.0;0.0;1.0;0.7;0.08;0.09090909090909091;0.2017791434716528;0.0;0.0;0.0
1;0.36;0.0;0.0;0.0;0.0;2.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
0;0.43;0.04;0.1111111111111111;0.2626506055868124;0.0;35.0;1.0;0.8;0.22;0.18181818181818182;0.502379969888262;0.0;44.0;0.0
0;1.0;0.02;0.2222222222222222;0.08971226080325133;0.0;25.0;0.0;1.0;0.21;0.2727272727272727;0.345748403097069;0.0;20.0;0.0
0;0.93;0.0;0.0;0.7879518167604371;0.0;24.0;1.0;1.0;0.21;0.18181818181818182;0.4772906590933497;0.0;34.0;1.0
1;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.7;0.16;0.09090909090909091;0.4035582869433056;0.0;12.0;1.0
0;0.64;0.03;0.1111111111111111;0.20344828426180345;0.04;23.6;1.0;0.9;0.22;0.18181818181818182;0.502379969888262;0.0;31.0;1.0
1;0.93;0.0;0.0;0.0;0.0;23.0;1.0;0.7;0.2;0.09090909090909091;0.504447858679132;0.0;10.0;1.0
0;0.86;0.11;0.5555555555555556;0.2831880266979453;0.0;14.0;1.0;0.7;0.235;0.7272727272727273;0.49686717342611214;0.0;36.5;1.0
0;1.0;0.096;0.5555555555555556;0.26956364514017644;0.0;18.0;1.0;1.0;0.261;0.2727272727272727;0.5063537082356216;0.0;38.3;1.0
0;1.0;0.134;0.6666666666666666;0.2969810734313384;0.0;18.0;1.0;1.0;0.265;0.36363636363636365;0.5025474403377896;0.0;37.1;1.0
0;1.0;0.02;0.2222222222222222;0.08971226080325133;0.0;25.0;1.0;1.0;0.15;0.09090909090909091;0.3783358940093491;0.0;33.0;1.0
0;0.86;0.06;0.3333333333333333;0.232461860990522;0.0;23.0;1.0;0.6;0.2;0.09090909090909091;0.504447858679132;0.0;42.5;1.0
1;0.43;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.07;0.09090909090909091;0.17655675053769623;0.0;0.0;0.0
0;0.86;0.08;0.2222222222222222;0.45995113278807404;0.0;0.0;0.0;0.7;0.52;0.18181818181818182;0.9456945040353666;0.0;38.0;1.0
1;0.21;0.02;0.1111111111111111;0.09738689248698314;0.0;10.0;1.0;0.24;0.0;0.0;0.0;0.25;0.0;0.0
1;0.29;0.0;0.0;0.0;0.0;4.0;1.0;0.1;0.14;0.09090909090909091;0.35311350107539247;0.0;0.0;0.0
0;1.0;0.03;0.2222222222222222;0.14285714285714288;0.0;33.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;41.0;1.0
1;0.71;0.03;0.2222222222222222;0.14285714285714288;0.0;10.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;17.0;1.0
1;0.71;0.0;0.0;0.19698795419010928;0.0;12.0;0.0;0.1;0.035;0.09090909090909091;0.08827837526884812;0.0;18.0;1.0
0;0.71;0.0;0.0;0.0;0.0;9.0;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;39.0;1.0
0;0.64;0.0;0.0;0.0;0.0;16.0;1.0;0.7;0.22;0.18181818181818182;0.502379969888262;0.0;36.0;1.0
0;0.79;0.0;0.0;0.0;0.0;19.0;1.0;1.1;0.2;0.09090909090909091;0.504447858679132;0.0;39.0;0.0
0;0.57;0.0;0.0;0.0;0.0;35.0;1.0;0.2;0.0;0.0;0.0;0.0;28.0;0.0
0;0.93;0.02;0.1111111111111111;0.1313253027934062;0.0;0.0;1.0;0.9;0.26;0.2727272727272727;0.48121258746485945;0.0;24.0;1.0
0;1.0;0.04;0.3333333333333333;0.5929062305439863;0.0;34.0;1.0;1.0;0.21;0.2727272727272727;0.4758343912928921;0.0;45.0;1.0
1;1.0;0.01;0.1111111111111111;0.0656626513967031;0.0;16.0;1.0;1.0;0.06;0.09090909090909091;0.15133435760373962;0.0;27.0;1.0
1;0.71;0.0;0.0;0.0;0.0;3.0;1.0;0.9;0.25;0.36363636363636365;0.4087924316366208;0.03;9.0;1.0
0;1.0;0.0;0.0;0.9914842932520161;0.0;26.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;45.0;1.0
1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.33;0.18181818181818182;0.5761135064458166;0.0;12.0;1.0
0;1.0;0.158;0.7777777777777777;0.34068729883125703;0.0;34.0;1.0;1.0;0.19;0.18181818181818182;0.42715906418490074;0.0;28.5;1.0
0;0.93;0.145;0.8888888888888888;0.3194517796070442;0.0;8.0;1.0;0.7;0.17;0.36363636363636365;0.374803555432091;0.0;32.5;1.0
0;0.93;0.07;0.2222222222222222;0.34537972071375356;0.0;21.0;1.0;1.0;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;0.0
0;0.79;0.0;0.0;0.0;0.0;27.0;1.0;1.1;0.32;0.4545454545454546;0.5259997407384861;0.0;41.0;0.0
0;0.64;0.0;0.0;0.0;0.0;31.0;1.0;0.6;0.2;0.09090909090909091;0.504447858679132;0.0;27.0;1.0
0;0.93;0.0;0.0;0.0;0.0;28.0;1.0;1.0;0.18;0.09090909090909091;0.4540030728112188;0.0;21.0;1.0
1;0.64;0.033;0.2222222222222222;0.5952166327451895;0.0;7.5;1.0;0.6;0.23;0.18181818181818182;0.5032426228673008;0.0;23.2;1.0
1;0.71;0.0;0.0;0.0;0.0;5.0;1.0;0.9;0.015;0.09090909090909091;0.037833589400934904;0.0;0.0;0.0
0;1.0;0.06;0.3333333333333333;0.232461860990522;0.02;35.0;1.0;1.1;0.24;0.4545454545454546;0.49705628160430404;0.0;45.0;0.0
0;1.0;0.06;0.1111111111111111;0.39397590838021856;0.0;29.5;1.0;0.9;0.22;0.18181818181818182;0.502379969888262;0.0;23.0;1.0
0;0.86;0.04;0.3333333333333333;0.15164139783836436;0.0;27.0;1.0;0.7;0.2;0.18181818181818182;0.4775934893116816;0.0;40.0;1.0
0;1.0;0.02;0.2222222222222222;0.08971226080325133;0.0;27.0;1.0;1.0;0.19;0.18181818181818182;0.4524079478151475;0.0;37.0;1.0
1;0.71;0.0;0.0;0.0;0.0;0.0;1.0;0.9;0.26;0.18181818181818182;0.4797682242645275;0.0;15.0;0.0
0;0.86;0.0;0.0;0.0;0.0;22.2;1.0;0.8;0.2;0.09090909090909091;0.504447858679132;0.0;32.0;0.0
1;0.86;0.037000000000000005;0.2222222222222222;0.17728915877109835;0.0;0.0;0.0;0.6;0.198;0.18181818181818182;0.4521419728994358;0.0;2.0;1.0
0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.9;0.22;0.2727272727272727;0.5009966355418406;0.0;34.0;0.0
0;0.71;0.036000000000000004;0.2222222222222222;0.16402525061677709;0.0;6.0;1.0;0.6;0.212;0.18181818181818182;0.502600950055052;0.0;30.2;1.0
0;0.64;0.0;0.0;0.0;0.0;20.0;1.0;0.4;0.2;0.09090909090909091;0.504447858679132;0.0;24.0;1.0
0;0.64;0.0;0.0;0.0;0.0;16.0;1.0;0.7;0.2;0.09090909090909091;0.504447858679132;0.0;40.0;1.0
1;0.71;0.0;0.0;0.0;0.0;10.0;1.0;0.4;0.15;0.09090909090909091;0.3783358940093491;0.0;15.0;1.0
0;0.86;0.0;0.0;0.0;0.0;26.0;1.0;0.4;0.2;0.09090909090909091;0.504447858679132;0.0;33.0;1.0
0;0.93;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.27;0.4545454545454546;0.421708645527964;0.0;18.0;1.0
0;0.79;0.0;0.0;0.9827485785345457;0.0;22.0;1.0;1.0;0.16;0.09090909090909091;0.4035582869433056;0.0;23.0;1.0
0;0.93;0.245;1.0;0.4025465075189734;0.01;33.0;1.0;1.0;0.215;0.36363636363636365;0.47472403094619586;0.0;20.0;1.0
0;0.93;0.043;0.3333333333333333;0.1785814886502271;0.0;11.0;1.0;0.9;0.22699999999999998;0.2727272727272727;0.500915245836712;0.0;23.0;1.0
0;0.86;0.0;0.0;0.0;0.0;34.0;1.0;0.9;0.32;0.8181818181818182;0.4613322907681074;0.0;45.0;1.0
1;0.93;0.02;0.1111111111111111;0.1313253027934062;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0
0;0.64;0.0;0.0;0.0;0.0;25.0;1.0;0.6;0.22;0.5454545454545454;0.37037979497794515;0.0;12.0;1.0
1;1.0;0.02;0.1111111111111111;0.22934978137994477;0.0;15.0;1.0;1.0;0.04;0.09090909090909091;0.1008895717358264;0.0;15.0;1.0
0;0.93;0.0;0.0;0.0;0.0;35.0;1.0;0.9;0.225;0.18181818181818182;0.4907772389847322;0.0;43.0;1.0
1;0.86;0.0;0.0;0.0;0.0;11.0;1.0;1.0;0.055;0.09090909090909091;0.1387231611367613;0.0;0.0;0.0
0;0.79;0.02;0.1111111111111111;0.1313253027934062;0.0;19.0;1.0;0.7;0.185;0.18181818181818182;0.3521910236613777;0.0;17.0;1.0
0;1.0;0.0;0.0;0.39397590838021856;0.0;28.0;0.0;1.0;0.17;0.2727272727272727;0.35040068111488665;0.0;31.0;1.0
0;1.0;0.0;0.0;0.0;0.0;21.0;1.0;0.7;0.2;0.09090909090909091;0.504447858679132;0.0;27.0;1.0
1;1.0;0.0;0.0;0.0;0.0;21.0;1.0;1.0;0.17;0.09090909090909091;0.4287806798772622;0.0;15.0;1.0
0;0.86;0.125;0.6666666666666666;0.3744306783027647;0.0;21.0;1.0;0.9;0.165;0.36363636363636365;0.37540100588038966;0.0;26.5;1.0
1;0.71;0.0;0.0;0.0;0.0;5.9;1.0;1.0;0.0;0.0;0.0;0.0;32.0;0.0
