Пол;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Процент баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Процент баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Процент баллов до Контрольная работа 3;Контрольная работа 3
1.0;0;0.8;0.09;6.0;0.56;0.0666;1.0;0.12;4.0;0.57;0.0533;1.0;0.06390000000000001;4.0;0.18;0.0888
1.0;0;0.9;0.159;8.0;0.99;0.1121;0.8;0.06;3.0;0.29;0.1466;0.75;0.1;5.0;0.28;0.0799
0.0;0;1.0;0.109;7.0;0.68;0.0617;1.0;0.037000000000000005;3.0;0.18;0.1636;0.75;0.045;3.0;0.13;0.1383
1.0;0;1.0;0.07;4.0;0.44;0.1;1.0;0.12;4.0;0.57;0.1;1.0;0.2;6.0;0.57;0.18
1.0;1;0.8;0.035;2.0;0.22;0.08800000000000001;0.8;0.01;1.0;0.05;0.122;0.75;0.075;5.0;0.21;0.067
1.0;0;1.0;0.06;3.0;0.38;0.0928;1.0;0.1;2.0;0.48;0.1;1.0;0.1096;2.0;0.31;0.19329999999999997
0.0;0;0.9;0.12;6.0;0.75;0.1672;0.8;0.06;3.0;0.29;0.1616;0.75;0.1;5.0;0.28;0.16329999999999997
0.0;0;1.0;0.16;8.0;1.0;0.1788;1.0;0.06;3.0;0.29;0.183;0.88;0.1;5.0;0.28;0.1766
0.0;0;0.9;0.14;7.0;0.88;0.1363;0.4;0.065;4.0;0.31;0.1313;0.75;0.1;5.0;0.28;0.1499
1.0;0;1.0;0.138;8.0;0.86;0.092;1.0;0.085;1.0;0.4;0.113;1.0;0.08;4.0;0.23;0.09699999999999999
0.0;1;1.0;0.12349999999999998;8.0;0.77;0.07429999999999999;1.0;0.037000000000000005;3.0;0.18;0.0599;0.88;0.054000000000000006;3.0;0.15;0.0467
0.0;0;0.9;0.06;4.0;0.38;0.08;0.6;0.06;3.0;0.29;0.135;0.38;0.01;1.0;0.03;0.157
1.0;0;0.7;0.06;3.0;0.38;0.1;0.8;0.11;2.0;0.52;0.1;0.75;0.1183;2.0;0.33;0.19
0.0;0;0.9;0.045;3.0;0.28;0.128;0.8;0.03;3.0;0.14;0.027000000000000003;0.75;0.06;4.0;0.17;0.132
0.0;1;0.9;0.13849999999999998;8.0;0.87;0.0067;0.8;0.046;3.0;0.22;0.11320000000000001;0.75;0.047;3.0;0.13;0.02
1.0;0;1.0;0.16;8.0;1.0;0.1598;1.0;0.06;3.0;0.29;0.1375;1.0;0.1;5.0;0.28;0.1199
1.0;0;0.7;0.02;1.0;0.12;0.0726;0.8;0.0975;2.0;0.46;0.1;0.62;0.09449999999999999;1.0;0.27;0.17
0.0;0;0.8;0.114;6.0;0.71;0.154;0.8;0.057999999999999996;3.0;0.28;0.17300000000000001;0.5;0.02;1.0;0.06;0.10300000000000001
1.0;0;0.8;0.102;6.0;0.64;0.1032;0.8;0.057999999999999996;3.0;0.28;0.1432;0.38;0.0;0.0;0.0;0.14
0.0;0;1.0;0.12;6.0;0.75;0.15710000000000002;0.6;0.02;1.0;0.1;0.1838;1.0;0.1;5.0;0.28;0.19
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.7;0.083;5.0;0.52;0.039;0.8;0.027999999999999997;3.0;0.13;0.03;0.62;0.065;4.0;0.18;0.0
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.7;0.125;7.0;0.78;0.14300000000000002;0.4;0.026000000000000002;3.0;0.12;0.145;0.5;0.03;3.0;0.08;0.102
1.0;0;1.0;0.1;6.0;0.62;0.11599999999999999;1.0;0.026000000000000002;3.0;0.12;0.14800000000000002;0.62;0.07;4.0;0.2;0.0
0.0;0;0.9;0.107;8.0;0.67;0.1265;0.8;0.055;3.0;0.26;0.1305;0.75;0.09;5.0;0.25;0.16
0.0;0;1.0;0.11800000000000001;7.0;0.74;0.127;1.0;0.125;4.0;0.6;0.12;1.0;0.095;6.0;0.27;0.19
1.0;0;0.9;0.1525;8.0;0.95;0.136;0.2;0.01;1.0;0.05;0.13699999999999998;0.62;0.01;1.0;0.03;0.09300000000000001
1.0;0;0.8;0.15;8.0;0.94;0.16329999999999997;1.0;0.06;3.0;0.29;0.1705;0.88;0.1;5.0;0.28;0.2
1.0;0;0.9;0.08;4.0;0.5;0.11;0.4;0.0;0.0;0.0;0.1332;0.75;0.1;5.0;0.28;0.1417
1.0;1;0.5;0.01;1.0;0.06;0.045;0.8;0.04;3.0;0.19;0.057999999999999996;0.88;0.075;5.0;0.21;0.09300000000000001
0.0;0;1.0;0.1475;8.0;0.92;0.1131;1.0;0.057999999999999996;3.0;0.28;0.1343;0.75;0.1;5.0;0.28;0.0833
1.0;0;0.5;0.06;3.0;0.38;0.1531;0.4;0.02;1.0;0.1;0.1653;0.5;0.05;3.0;0.14;0.1746
1.0;0;1.0;0.155;8.0;0.97;0.026699999999999998;1.0;0.053;3.0;0.25;0.0678;1.0;0.095;5.0;0.27;0.035
1.0;0;1.0;0.13;7.0;0.81;0.147;1.0;0.059000000000000004;3.0;0.28;0.14;1.0;0.09300000000000001;5.0;0.26;0.077
0.0;1;0.5;0.01;1.0;0.06;0.0783;0.6;0.0;0.0;0.0;0.0533;0.62;0.0;0.0;0.0;0.06
1.0;1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.9;0.0;0.0;0.0;0.0125;0.8;0.0;0.0;0.0;0.013300000000000001;0.38;0.0;0.0;0.0;0.0
1.0;0;0.7;0.13;7.0;0.81;0.1508;0.8;0.06;3.0;0.29;0.1517;0.75;0.1;5.0;0.28;0.12560000000000002
1.0;1;0.3;0.02;1.0;0.12;0.085;0.6;0.04;2.0;0.19;0.048799999999999996;0.25;0.02;1.0;0.06;0.086
1.0;0;1.0;0.1375;8.0;0.86;0.1183;0.8;0.06;3.0;0.29;0.1128;0.88;0.08;4.0;0.23;0.0617
1.0;0;1.0;0.13399999999999998;8.0;0.84;0.07;1.0;0.059000000000000004;4.0;0.28;0.065;1.0;0.10099999999999999;6.0;0.29;0.04
1.0;1;0.1;0.0;0.0;0.0;0.07;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.8;0.16;8.0;1.0;0.0666;1.0;0.05;3.0;0.24;0.084;1.0;0.1;5.0;0.28;0.13
1.0;0;1.0;0.16;8.0;1.0;0.16879999999999998;1.0;0.0983;4.0;0.47;0.1929;1.0;0.1;5.0;0.28;0.2
0.0;0;0.9;0.133;8.0;0.83;0.0733;0.8;0.057999999999999996;3.0;0.28;0.1267;0.75;0.11800000000000001;6.0;0.33;0.1266
0.0;0;0.9;0.137;8.0;0.86;0.0683;0.8;0.049;3.0;0.23;0.1233;0.75;0.078;5.0;0.22;0.06
1.0;0;0.8;0.08;5.0;0.5;0.13;0.2;0.13;4.0;0.62;0.17;0.25;0.1;2.0;0.28;0.0
1.0;1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;1.0;0.135;7.0;0.84;0.029500000000000002;0.8;0.06;3.0;0.29;0.1458;0.75;0.06;3.0;0.17;0.1466
1.0;1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;0.9;0.068;5.0;0.42;0.075;1.0;0.019;1.0;0.09;0.13;0.75;0.0764;3.0;0.22;0.0949
1.0;0;0.9;0.14;7.0;0.88;0.1353;0.6;0.065;4.0;0.31;0.1333;0.62;0.1;5.0;0.28;0.2
0.0;1;0.9;0.052000000000000005;5.0;0.32;0.01;1.0;0.019;1.0;0.09;0.1067;0.75;0.0;0.0;0.0;0.09
1.0;0;0.7;0.02;1.0;0.12;0.1281;0.8;0.0;0.0;0.0;0.1;0.75;0.05;3.0;0.14;0.14300000000000002
0.0;0;0.7;0.138;7.0;0.86;0.1103;0.8;0.065;4.0;0.31;0.1612;0.75;0.1;5.0;0.28;0.1333
1.0;1;0.7;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.025;0.38;0.0;0.0;0.0;0.029900000000000003
1.0;1;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0892;0.75;0.06;3.0;0.17;0.0916
1.0;0;0.8;0.02;1.0;0.12;0.08460000000000001;1.0;0.04;2.0;0.19;0.14;0.5;0.1;5.0;0.28;0.1
0.0;0;0.8;0.06;3.0;0.38;0.1449;0.4;0.02;1.0;0.1;0.1833;0.75;0.09;5.0;0.25;0.2
1.0;0;1.0;0.15600000000000003;8.0;0.98;0.1193;1.0;0.054000000000000006;3.0;0.26;0.08439999999999999;0.88;0.095;5.0;0.27;0.1184
1.0;1;0.5;0.0;0.0;0.0;0.02;0.4;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
0.0;0;0.9;0.10300000000000001;6.0;0.64;0.1638;1.0;0.064;4.0;0.3;0.129;0.75;0.069;4.0;0.2;0.1783
1.0;0;1.0;0.067;4.0;0.42;0.1208;1.0;0.03;2.0;0.14;0.15539999999999998;0.62;0.1;5.0;0.28;0.1467
0.0;0;1.0;0.16;8.0;1.0;0.18;1.0;0.06;3.0;0.29;0.16829999999999998;1.0;0.1;5.0;0.28;0.184
1.0;1;0.9;0.0;0.0;0.0;0.0028000000000000004;0.6;0.0;0.0;0.0;0.0;0.75;0.01;1.0;0.03;0.01
1.0;0;1.0;0.153;8.0;0.96;0.12050000000000001;1.0;0.055;3.0;0.26;0.10830000000000001;1.0;0.1;5.0;0.28;0.1467
1.0;0;0.7;0.12;6.0;0.75;0.1723;0.8;0.06;3.0;0.29;0.19;0.75;0.1;5.0;0.28;0.1916
1.0;0;0.9;0.16;8.0;1.0;0.15;0.8;0.06;3.0;0.29;0.1593;0.75;0.1;5.0;0.28;0.19
1.0;0;1.0;0.16;8.0;1.0;0.0993;1.0;0.06;3.0;0.29;0.1278;0.62;0.1;5.0;0.28;0.1483
1.0;1;1.0;0.0;0.0;0.0;0.0225;1.0;0.0;0.0;0.0;0.015;0.88;0.0;0.0;0.0;0.0333
1.0;1;1.0;0.11;6.0;0.69;0.03;1.0;0.03;2.0;0.14;0.0333;0.62;0.0;0.0;0.0;0.0666
1.0;1;0.9;0.095;6.0;0.59;0.035;0.2;0.06;3.0;0.29;0.05;0.62;0.1;5.0;0.28;0.01
0.0;1;0.4;0.13;7.0;0.81;0.1316;0.6;0.06;3.0;0.29;0.0678;0.5;0.04;2.0;0.11;0.0
0.0;1;0.9;0.04;3.0;0.25;0.11;0.8;0.0;0.0;0.0;0.17679999999999998;0.38;0.0767;1.0;0.22;0.0733
1.0;0;1.0;0.14;7.0;0.88;0.1268;1.0;0.065;4.0;0.31;0.1183;1.0;0.1;5.0;0.28;0.1783
1.0;0;0.7;0.12;6.0;0.75;0.10400000000000001;0.4;0.06;3.0;0.29;0.1285;0.75;0.1;5.0;0.28;0.0593
1.0;0;0.6;0.14;7.0;0.88;0.0821;1.0;0.06;3.0;0.29;0.0645;0.88;0.1;5.0;0.28;0.12
1.0;1;0.5;0.005;1.0;0.03;0.0;0.2;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0
1.0;1;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.7;0.155;8.0;0.97;0.09380000000000001;0.4;0.047;3.0;0.22;0.1202;0.5;0.047;3.0;0.13;0.08
0.0;1;0.5;0.14;7.0;0.88;0.0833;0.2;0.02;1.0;0.1;0.1099;0.25;0.1;5.0;0.28;0.0
1.0;0;1.0;0.14;7.0;0.88;0.0949;0.8;0.06;3.0;0.29;0.1157;1.0;0.1;5.0;0.28;0.1333
1.0;0;0.6;0.125;7.0;0.78;0.0582;0.2;0.06;3.0;0.29;0.11320000000000001;0.12;0.1001;6.0;0.28;0.1333
0.0;0;0.9;0.16;8.0;1.0;0.1463;0.8;0.12;4.0;0.57;0.13;0.75;0.1;5.0;0.28;0.1016
0.0;0;1.0;0.14;8.0;0.88;0.1259;1.0;0.06;3.0;0.29;0.1445;0.88;0.1;5.0;0.28;0.1833
0.0;0;1.0;0.14400000000000002;8.0;0.9;0.0966;0.8;0.044000000000000004;3.0;0.21;0.1631;0.75;0.095;5.0;0.27;0.1499
1.0;1;0.8;0.04;2.0;0.25;0.026699999999999998;0.4;0.0;0.0;0.0;0.02;0.5;0.0;0.0;0.0;0.05
0.0;0;0.9;0.12;6.0;0.75;0.1507;0.2;0.06;3.0;0.29;0.10400000000000001;0.5;0.04;2.0;0.11;0.02
1.0;0;0.9;0.1575;8.0;0.98;0.122;0.8;0.052000000000000005;3.0;0.25;0.1542;0.75;0.098;5.0;0.28;0.0833
0.0;1;1.0;0.06899999999999999;6.0;0.43;0.09269999999999999;0.8;0.0;0.0;0.0;0.1458;0.62;0.01;1.0;0.03;0.1166
1.0;1;0.5;0.032;2.0;0.2;0.0;0.4;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0
1.0;1;0.5;0.135;7.0;0.84;0.061399999999999996;0.6;0.06;3.0;0.29;0.155;0.25;0.06;3.0;0.17;0.0
1.0;1;0.8;0.035;3.0;0.22;0.01;0.2;0.02;1.0;0.1;0.0;0.38;0.02;1.0;0.06;0.03
0.0;0;1.0;0.16;8.0;1.0;0.13140000000000002;1.0;0.06;3.0;0.29;0.1499;1.0;0.1;5.0;0.28;0.1466
1.0;0;1.0;0.126;8.0;0.79;0.1241;1.0;0.047;3.0;0.22;0.0611;0.75;0.09;5.0;0.25;0.0
1.0;0;0.9;0.12;6.0;0.75;0.14029999999999998;0.8;0.06;3.0;0.29;0.1666;0.88;0.09;5.0;0.25;0.175
0.0;0;1.0;0.16;8.0;1.0;0.1101;1.0;0.06;3.0;0.29;0.1613;0.88;0.1;5.0;0.28;0.1833
1.0;0;1.0;0.14;7.0;0.88;0.138;1.0;0.06;3.0;0.29;0.16570000000000001;0.88;0.1;5.0;0.28;0.16670000000000001
1.0;0;1.0;0.16;8.0;1.0;0.16;1.0;0.06;3.0;0.29;0.15839999999999999;1.0;0.1;5.0;0.28;0.17329999999999998
1.0;0;1.0;0.1;5.0;0.62;0.0567;0.8;0.06;3.0;0.29;0.16;0.88;0.08;4.0;0.23;0.1133
0.0;0;0.7;0.12;6.0;0.75;0.16;0.8;0.06;3.0;0.29;0.15;1.0;0.1;5.0;0.28;0.1233
1.0;1;0.4;0.08;4.0;0.5;0.0;0.2;0.0;0.0;0.0;0.1283;0.12;0.02;1.0;0.06;0.0
1.0;0;1.0;0.16;8.0;1.0;0.1449;1.0;0.06;3.0;0.29;0.1461;1.0;0.1;5.0;0.28;0.1501
1.0;0;0.8;0.16;8.0;1.0;0.1332;1.0;0.06;3.0;0.29;0.13949999999999999;0.88;0.1;5.0;0.28;0.1833
0.0;0;0.6;0.127;7.0;0.79;0.095;0.2;0.059000000000000004;4.0;0.28;0.095;0.75;0.098;6.0;0.28;0.125
1.0;0;0.7;0.14;7.0;0.88;0.17370000000000002;0.8;0.04;2.0;0.19;0.1967;0.38;0.1;5.0;0.28;0.1967
1.0;0;0.9;0.10220000000000001;8.0;0.64;0.1643;0.8;0.049;3.0;0.23;0.1482;0.62;0.083;5.0;0.23;0.1499
0.0;0;1.0;0.136;8.0;0.85;0.115;0.8;0.055999999999999994;3.0;0.27;0.145;1.0;0.1;6.0;0.28;0.08
1.0;0;0.8;0.14200000000000002;8.0;0.89;0.1225;0.2;0.027999999999999997;3.0;0.13;0.14300000000000002;0.5;0.02;4.0;0.06;0.11699999999999999
0.0;0;0.9;0.16;8.0;1.0;0.2;0.8;0.06;3.0;0.29;0.2;0.75;0.1;5.0;0.28;0.2
0.0;0;0.7;0.07;5.0;0.44;0.085;0.8;0.035;2.0;0.17;0.086;1.0;0.075;4.0;0.21;0.09699999999999999
0.0;0;1.0;0.16;8.0;1.0;0.1317;1.0;0.06;3.0;0.29;0.1816;0.75;0.08;4.0;0.23;0.1666
1.0;0;1.0;0.087;5.0;0.54;0.1595;1.0;0.009000000000000001;1.0;0.04;0.0708;0.75;0.18400000000000002;6.0;0.52;0.0
1.0;0;0.7;0.016;2.0;0.1;0.0;0.8;0.04;2.0;0.19;0.155;0.75;0.085;5.0;0.24;0.133
0.0;1;0.9;0.10400000000000001;7.0;0.65;0.0649;0.6;0.047;3.0;0.22;0.0516;0.62;0.071;4.0;0.2;0.0617
0.0;0;0.9;0.1036;8.0;0.65;0.0333;0.8;0.07339999999999999;4.0;0.35;0.0978;0.75;0.1024;6.0;0.29;0.14
1.0;0;0.9;0.124;8.0;0.78;0.11199999999999999;0.8;0.038;3.0;0.18;0.16699999999999998;0.5;0.055;4.0;0.16;0.15
1.0;0;0.8;0.16;8.0;1.0;0.08990000000000001;0.6;0.065;4.0;0.31;0.1133;0.88;0.1;5.0;0.28;0.1167
0.0;0;0.9;0.133;8.0;0.83;0.16;0.8;0.059000000000000004;3.0;0.28;0.16699999999999998;0.88;0.08800000000000001;5.0;0.25;0.09300000000000001
1.0;0;1.0;0.157;8.0;0.98;0.08;0.8;0.075;4.0;0.36;0.1656;0.75;0.11900000000000001;6.0;0.34;0.0932
1.0;0;0.9;0.136;7.0;0.85;0.15;0.8;0.057999999999999996;3.0;0.28;0.177;0.75;0.1;5.0;0.28;0.18
1.0;0;1.0;0.14800000000000002;8.0;0.92;0.11;1.0;0.055;3.0;0.26;0.16;1.0;0.065;5.0;0.18;0.125
1.0;0;0.9;0.14800000000000002;8.0;0.92;0.115;1.0;0.057999999999999996;3.0;0.28;0.147;1.0;0.07;5.0;0.2;0.127
1.0;0;0.9;0.11800000000000001;8.0;0.74;0.10800000000000001;1.0;0.015;1.0;0.07;0.154;0.5;0.057;4.0;0.16;0.128
1.0;0;1.0;0.125;8.0;0.78;0.10800000000000001;1.0;0.06;3.0;0.29;0.105;0.88;0.086;5.0;0.24;0.163
1.0;0;0.9;0.12219999999999999;8.0;0.76;0.0688;0.8;0.099;4.0;0.47;0.1222;0.75;0.095;5.0;0.27;0.1366
1.0;0;1.0;0.1575;8.0;0.98;0.175;1.0;0.065;4.0;0.31;0.185;1.0;0.1;5.0;0.28;0.2
1.0;0;0.8;0.083;7.0;0.52;0.064;0.4;0.017;2.0;0.08;0.121;0.75;0.04;5.0;0.11;0.10099999999999999
0.0;1;0.9;0.132;8.0;0.82;0.0646;1.0;0.055;3.0;0.26;0.039900000000000005;0.75;0.073;4.0;0.21;0.0467
1.0;0;0.9;0.155;8.0;0.97;0.125;0.2;0.06;3.0;0.29;0.166;0.25;0.018000000000000002;1.0;0.05;0.147
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.135;0.38;0.005;1.0;0.01;0.0
1.0;0;0.9;0.07;4.0;0.44;0.0504;0.6;0.1;2.0;0.48;0.1;0.62;0.0721;1.0;0.2;0.12990000000000002
1.0;0;0.9;0.131;8.0;0.82;0.11699999999999999;0.2;0.05;3.0;0.24;0.177;0.62;0.025;5.0;0.07;0.113
1.0;0;0.9;0.129;7.0;0.81;0.157;0.8;0.06;3.0;0.29;0.145;0.75;0.073;4.0;0.21;0.09699999999999999
1.0;1;0.9;0.114;6.0;0.71;0.01;0.8;0.01;2.0;0.05;0.0742;0.62;0.035;4.0;0.1;0.036699999999999997
0.0;1;0.7;0.08220000000000001;7.0;0.51;0.0816;0.8;0.05;3.0;0.24;0.1166;0.5;0.075;4.0;0.21;0.0433
0.0;0;1.0;0.132;8.0;0.82;0.1358;1.0;0.056999999999999995;3.0;0.27;0.1433;1.0;0.07400000000000001;4.0;0.21;0.1234
1.0;0;0.9;0.145;8.0;0.91;0.08;0.8;0.059000000000000004;3.0;0.28;0.12300000000000001;0.75;0.096;5.0;0.27;0.057
0.0;0;1.0;0.14;7.0;0.88;0.15;1.0;0.16;3.0;0.76;0.18600000000000003;1.0;0.1;5.0;0.28;0.11800000000000001
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0
1.0;1;0.6;0.05399999999999999;4.0;0.34;0.0;0.8;0.022000000000000002;3.0;0.1;0.046;0.5;0.035;3.0;0.1;0.13
0.0;0;0.7;0.106;7.0;0.66;0.14300000000000002;0.4;0.059000000000000004;3.0;0.28;0.132;0.5;0.094;5.0;0.27;0.11699999999999999
1.0;1;0.7;0.13699999999999998;8.0;0.86;0.067;0.8;0.02;3.0;0.1;0.048;0.75;0.069;5.0;0.2;0.113
1.0;1;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.03;0.12;0.0;0.0;0.0;0.0
1.0;1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
1.0;0;1.0;0.1265;8.0;0.79;0.12300000000000001;0.8;0.045;3.0;0.21;0.158;0.88;0.07400000000000001;4.0;0.21;0.127
1.0;0;0.9;0.121;7.0;0.76;0.087;0.4;0.037000000000000005;3.0;0.18;0.08;0.88;0.09;5.0;0.25;0.1
1.0;0;0.9;0.063;4.0;0.39;0.062;0.8;0.02;3.0;0.1;0.14;0.75;0.055;4.0;0.16;0.09
1.0;0;1.0;0.149;8.0;0.93;0.153;0.8;0.06;3.0;0.29;0.18;0.62;0.1;5.0;0.28;0.162
0.0;0;0.9;0.135;8.0;0.84;0.028300000000000002;1.0;0.04;2.0;0.19;0.14;0.75;0.09;5.0;0.25;0.08
1.0;0;0.9;0.12;7.0;0.75;0.12;0.8;0.06;3.0;0.29;0.13;0.5;0.08;5.0;0.23;0.09
1.0;0;0.5;0.11;7.0;0.69;0.08;1.0;0.05;3.0;0.24;0.16699999999999998;0.75;0.025;5.0;0.07;0.073
1.0;0;1.0;0.14;7.0;0.88;0.1344;0.4;0.06;3.0;0.29;0.16670000000000001;0.5;0.06;3.0;0.17;0.1466
1.0;1;1.0;0.078;4.0;0.49;0.05;1.0;0.069;4.0;0.33;0.0;1.0;0.099;6.0;0.28;0.065
1.0;0;1.0;0.07;4.0;0.44;0.0983;1.0;0.1075;2.0;0.51;0.1;1.0;0.1;1.0;0.28;0.165
0.0;0;0.9;0.16;8.0;1.0;0.0981;1.0;0.06;3.0;0.29;0.0933;0.88;0.1;5.0;0.28;0.15
0.0;0;0.7;0.16;8.0;1.0;0.0796;0.4;0.06;3.0;0.29;0.1199;0.88;0.14;6.0;0.4;0.1167
0.0;1;0.5;0.027999999999999997;2.0;0.18;0.1057;0.2;0.0;0.0;0.0;0.0667;0.0;0.075;4.0;0.21;0.1
